project_id,title,status,project_link,candidate_image_url,local_path,note
409,Thermocouple with LCD display,downloaded,https://www.instructables.com/Thermokoppel-Met-LCD-Display/,https://www.instructables.com/Thermokoppel-Met-LCD-Display/#step2,data/media/thermocouple-with-lcd-display/thermocouple-with-lcd-display-03-f96ffb61.jpg,score=12
410,Ultrasonic Communication,no-match,https://www.instructables.com/Ultrasone-Communicatie/,,,"15 candidates, none above threshold"
411,Vibrating saw - cast remover,skipped,,,,no instructables project_link
412,Water pressure Nutcracker,skipped,,,,no instructables project_link
413,Water Rocket,downloaded,https://www.instructables.com/Waterraket/,https://www.instructables.com/Waterraket/#step5,data/media/water-rocket/water-rocket-01-334dfc34.jpg,score=100
413,Water Rocket,downloaded,https://www.instructables.com/Waterraket/,https://www.instructables.com/Waterraket/#step4,data/media/water-rocket/water-rocket-02-8c253feb.jpg,score=100
413,Water Rocket,downloaded,https://www.instructables.com/Waterraket/,https://www.instructables.com/Waterraket/#step3,data/media/water-rocket/water-rocket-03-da74bb4f.jpg,score=100
414,Water Turbine Generator,downloaded,https://www.instructables.com/Water-Turbine-Generator/,https://www.instructables.com/Water-Turbine-Generator/#step4,data/media/water-turbine-generator/water-turbine-generator-01-73c40ae6.jpg,score=18
414,Water Turbine Generator,downloaded,https://www.instructables.com/Water-Turbine-Generator/,https://www.instructables.com/Water-Turbine-Generator/#step3,data/media/water-turbine-generator/water-turbine-generator-02-0081917d.jpg,score=18
414,Water Turbine Generator,downloaded,https://www.instructables.com/Water-Turbine-Generator/,https://www.instructables.com/Water-Turbine-Generator/#step2,data/media/water-turbine-generator/water-turbine-generator-03-10ba0af4.jpg,score=18
415,Water wheel that drives a ferry car,no-match,https://www.instructables.com/Waterrad-Dat-Een-Veerauto-Aandrijft/,,,"14 candidates, none above threshold"
416,Water Wheel x Dynamo,downloaded,https://www.instructables.com/Waterrad-Met-Dynamo/,https://www.instructables.com/Waterrad-Met-Dynamo/#step7,data/media/water-wheel-x-dynamo/water-wheel-x-dynamo-01-e6d80753.jpg,score=6
416,Water Wheel x Dynamo,downloaded,https://www.instructables.com/Waterrad-Met-Dynamo/,https://www.instructables.com/Waterrad-Met-Dynamo/#step6,data/media/water-wheel-x-dynamo/water-wheel-x-dynamo-02-b886f1ac.jpg,score=6
416,Water Wheel x Dynamo,downloaded,https://www.instructables.com/Waterrad-Met-Dynamo/,https://www.instructables.com/Waterrad-Met-Dynamo/#step5,data/media/water-wheel-x-dynamo/water-wheel-x-dynamo-03-247cc3d9.jpg,score=6
417,Wilberforce Pendulum + Live tracking,downloaded,https://www.instructables.com/Wilberforce-Pendulum-Live-tracking-DEF/,https://www.instructables.com/Wilberforce-Pendulum-Live-tracking-DEF/#step7,data/media/wilberforce-pendulum-live-tracking/wilberforce-pendulum-live-tracking-01-722b82df.jpg,score=24
417,Wilberforce Pendulum + Live tracking,downloaded,https://www.instructables.com/Wilberforce-Pendulum-Live-tracking-DEF/,https://www.instructables.com/Wilberforce-Pendulum-Live-tracking-DEF/#step6,data/media/wilberforce-pendulum-live-tracking/wilberforce-pendulum-live-tracking-02-6d85bdd6.jpg,score=24
417,Wilberforce Pendulum + Live tracking,downloaded,https://www.instructables.com/Wilberforce-Pendulum-Live-tracking-DEF/,https://www.instructables.com/Wilberforce-Pendulum-Live-tracking-DEF/#step5,data/media/wilberforce-pendulum-live-tracking/wilberforce-pendulum-live-tracking-03-a1c1818f.jpg,score=24
418,Windturbine,downloaded,https://www.instructables.com/Windturbine/,https://www.instructables.com/Windturbine/#step5,data/media/windturbine/windturbine-01-c1afd561.jpg,score=106
418,Windturbine,downloaded,https://www.instructables.com/Windturbine/,https://www.instructables.com/Windturbine/#step4,data/media/windturbine/windturbine-02-1294aee6.jpg,score=106
418,Windturbine,downloaded,https://www.instructables.com/Windturbine/,https://www.instructables.com/Windturbine/#step3,data/media/windturbine/windturbine-03-51f6a1ca.jpg,score=106
419,Wire detector,skipped,,,,no instructables project_link
420,Wireless communication between 2 Arduinos,downloaded,https://www.instructables.com/Draadloze-Communicatie-Tussen-Arduinos/,https://www.instructables.com/Draadloze-Communicatie-Tussen-Arduinos/#step7,data/media/wireless-communication-between-2-arduinos/wireless-communication-between-2-arduinos-01-7cd85c49.jpg,score=6
420,Wireless communication between 2 Arduinos,downloaded,https://www.instructables.com/Draadloze-Communicatie-Tussen-Arduinos/,https://www.instructables.com/Draadloze-Communicatie-Tussen-Arduinos/#step6,data/media/wireless-communication-between-2-arduinos/wireless-communication-between-2-arduinos-02-5de8cf0f.jpg,score=6
420,Wireless communication between 2 Arduinos,downloaded,https://www.instructables.com/Draadloze-Communicatie-Tussen-Arduinos/,https://www.instructables.com/Draadloze-Communicatie-Tussen-Arduinos/#step5,data/media/wireless-communication-between-2-arduinos/wireless-communication-between-2-arduinos-03-cfd99b44.jpg,score=6
